,gender,age,race,field_cd,attr,sinc,intel,fun,amb,shar,like,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,match,like_o
5195,0,31.0,2.0,10.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,8.0,7.0,7.0,7.0,9.0,6.0,0,8.0
5196,0,31.0,2.0,10.0,8.0,7.0,7.0,7.0,5.0,5.0,5.0,7.0,8.0,7.0,6.0,5.0,5.0,0,7.0
5197,0,31.0,2.0,10.0,6.0,6.0,7.0,6.0,6.0,5.0,5.0,9.0,8.0,7.0,6.0,5.0,5.0,0,7.0
5198,0,31.0,2.0,10.0,8.0,8.0,7.0,7.0,9.0,7.0,7.0,10.0,9.0,9.0,9.0,10.0,9.0,1,10.0
5199,0,31.0,2.0,10.0,4.0,6.0,7.0,4.0,8.0,3.0,4.0,6.0,5.0,6.0,7.0,6.0,5.0,0,5.0
5200,0,31.0,2.0,10.0,9.0,6.0,6.0,6.0,5.0,3.0,5.0,7.0,7.0,8.0,7.0,6.0,6.0,0,7.0
5201,0,31.0,2.0,10.0,6.0,8.0,8.0,7.0,9.0,6.0,7.0,6.0,9.0,7.0,4.0,5.0,5.0,0,5.0
5202,0,31.0,2.0,10.0,5.0,5.0,6.0,4.0,6.0,3.0,3.0,7.0,8.0,9.0,6.0,6.0,4.0,0,5.0
5203,0,31.0,2.0,10.0,7.0,7.0,7.0,8.0,7.0,7.0,6.0,8.0,8.0,6.0,8.0,9.0,7.0,0,7.0
5205,0,35.0,4.0,9.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,1,7.0
5206,0,35.0,4.0,9.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,6.0,0,7.0
5207,0,35.0,4.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,7.0,1,9.0
5208,0,35.0,4.0,9.0,6.0,6.0,6.0,6.0,7.0,6.0,7.0,7.0,7.0,6.0,5.0,5.0,4.0,0,5.0
5209,0,35.0,4.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,8.0,6.0,6.0,7.0,0,7.0
5210,0,35.0,4.0,9.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,6.0,5.0,4.0,4.0,4.0,0,5.0
5211,0,35.0,4.0,9.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,6.0,0,6.0
5212,0,35.0,4.0,9.0,7.0,8.0,8.0,7.0,7.0,6.0,6.0,6.0,8.0,8.0,4.0,5.0,4.0,1,4.0
5213,0,35.0,4.0,9.0,9.0,8.0,8.0,7.0,7.0,9.0,7.0,3.0,7.0,7.0,1.0,6.0,1.0,0,2.0
5215,0,35.0,4.0,9.0,7.0,7.0,6.0,7.0,7.0,5.0,7.0,7.0,9.0,7.0,4.0,4.0,3.0,0,4.0
5216,0,35.0,4.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,6.0,9.0,9.0,9.0,9.0,1,8.0
5217,0,35.0,4.0,9.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,5.0,5.0,5.0,6.0,0,7.0
5218,0,35.0,4.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,6.0,5.0,6.0,6.0,6.0,1,6.0
5219,0,35.0,4.0,9.0,7.0,7.0,8.0,7.0,7.0,7.0,8.0,5.0,9.0,6.0,5.0,6.0,5.0,0,5.0
5220,0,35.0,4.0,9.0,5.0,6.0,7.0,5.0,7.0,8.0,5.0,8.0,8.0,8.0,5.0,8.0,4.0,0,5.0
5221,0,35.0,4.0,9.0,5.0,7.0,7.0,7.0,7.0,7.0,6.0,8.0,7.0,7.0,6.0,5.0,4.0,0,8.0
5222,0,29.0,6.0,9.0,6.0,6.0,7.0,6.0,6.0,5.0,6.0,6.0,10.0,6.0,6.0,6.0,4.0,0,5.0
5223,0,29.0,6.0,9.0,6.0,8.0,8.0,7.0,5.0,8.0,7.0,6.0,8.0,7.0,6.0,6.0,6.0,0,6.0
5224,0,29.0,6.0,9.0,6.0,8.0,8.0,7.0,7.0,8.0,7.0,8.0,8.0,7.0,7.0,7.0,8.0,1,8.0
5225,0,29.0,6.0,9.0,8.0,9.0,8.0,8.0,6.0,9.0,9.0,7.0,9.0,9.0,8.0,8.0,7.0,1,7.0
5226,0,29.0,6.0,9.0,8.0,6.0,7.0,7.0,7.0,8.0,7.0,4.0,6.0,7.0,4.0,6.0,4.0,0,4.0
5227,0,29.0,6.0,9.0,9.0,8.0,8.0,9.0,6.0,9.0,9.0,6.0,8.0,7.0,6.0,5.0,5.0,0,6.0
5228,0,29.0,6.0,9.0,7.0,8.0,7.0,7.0,6.0,7.0,7.0,4.0,4.0,4.0,3.0,5.0,4.0,0,4.0
5229,0,29.0,6.0,9.0,8.0,8.0,8.0,9.0,7.0,9.0,9.0,7.0,9.0,8.0,7.0,6.0,6.0,0,6.0
5230,0,29.0,6.0,9.0,7.0,7.0,7.0,9.0,7.0,8.0,8.0,7.0,10.0,9.0,6.0,6.0,3.0,1,6.0
5231,0,29.0,6.0,9.0,9.0,7.0,8.0,8.0,7.0,8.0,9.0,3.0,8.0,7.0,1.0,5.0,1.0,0,3.0
5232,0,29.0,6.0,9.0,8.0,6.0,8.0,7.0,8.0,7.0,8.0,6.0,8.0,8.0,3.0,3.0,2.0,0,6.0
5233,0,29.0,6.0,9.0,7.0,8.0,9.0,7.0,7.0,9.0,8.0,6.0,9.0,8.0,4.0,4.0,4.0,0,3.0
5234,0,29.0,6.0,9.0,9.0,9.0,7.0,7.0,7.0,8.0,9.0,6.0,9.0,9.0,8.0,7.0,8.0,0,6.0
5235,0,29.0,6.0,9.0,7.0,7.0,7.0,6.0,6.0,7.0,7.0,7.0,6.0,5.0,5.0,5.0,6.0,0,7.0
5236,0,29.0,6.0,9.0,9.0,7.0,8.0,8.0,8.0,8.0,9.0,5.0,5.0,4.0,4.0,4.0,3.0,0,4.0
5237,0,29.0,6.0,9.0,7.0,7.0,8.0,8.0,8.0,7.0,8.0,5.0,9.0,8.0,6.0,5.0,5.0,0,5.0
5238,0,29.0,6.0,9.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,6.0,8.0,6.0,5.0,6.0,2.0,0,2.0
5239,0,29.0,6.0,9.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,7.0,9.0,7.0,6.0,5.0,5.0,0,7.0
5243,0,25.0,4.0,9.0,6.0,7.0,8.0,8.0,6.0,7.0,7.0,5.0,8.0,7.0,6.0,6.0,4.0,0,5.0
5245,0,25.0,4.0,9.0,5.0,8.0,7.0,5.0,6.0,5.0,5.0,4.0,7.0,6.0,4.0,3.0,2.0,0,4.0
5250,0,25.0,4.0,9.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,4.0,9.0,9.0,2.0,9.0,2.0,0,3.0
5255,0,25.0,4.0,9.0,7.0,7.0,7.0,6.0,5.0,5.0,7.0,5.0,9.0,8.0,5.0,5.0,4.0,0,4.0
5258,0,22.0,2.0,3.0,1.0,10.0,4.0,6.0,6.0,4.0,5.0,10.0,9.0,9.0,10.0,9.0,9.0,0,9.7
5259,0,22.0,2.0,3.0,4.0,10.0,10.0,10.0,7.0,10.0,7.0,6.0,8.0,8.0,8.0,8.0,8.0,1,8.0
5260,0,22.0,2.0,3.0,1.0,10.0,4.0,3.0,5.0,2.0,4.0,7.0,7.0,8.0,8.0,8.0,7.0,0,8.0
5262,0,22.0,2.0,3.0,9.0,10.0,8.0,9.0,7.0,9.0,9.0,8.0,6.0,7.0,8.0,7.0,6.0,1,7.0
5263,0,22.0,2.0,3.0,9.0,10.0,10.0,10.0,9.0,8.0,9.0,8.0,7.0,7.0,9.0,8.0,7.0,1,8.0
5264,0,22.0,2.0,3.0,2.0,8.0,6.0,4.0,4.0,10.0,5.0,7.0,8.0,7.0,8.0,7.0,8.0,0,7.0
5265,0,22.0,2.0,3.0,8.0,9.0,9.0,9.0,10.0,9.0,9.0,7.0,8.0,8.0,8.0,8.0,9.0,1,7.0
5266,0,22.0,2.0,3.0,5.0,10.0,8.0,10.0,6.0,10.0,8.0,10.0,9.0,10.0,10.0,10.0,10.0,1,10.0
5267,0,22.0,2.0,3.0,7.0,9.0,9.0,9.0,9.0,8.0,8.0,6.0,8.0,6.0,8.0,6.0,8.0,0,6.0
5268,0,22.0,2.0,3.0,9.0,10.0,10.0,10.0,10.0,9.0,9.0,6.0,8.0,7.0,10.0,7.0,10.0,1,8.0
5269,0,22.0,2.0,3.0,4.0,8.0,7.0,7.0,6.0,6.0,6.0,7.0,7.0,6.0,7.0,7.0,8.0,1,8.0
5270,0,22.0,2.0,3.0,7.0,7.0,10.0,10.0,9.0,9.0,8.0,7.0,9.0,9.0,9.0,9.0,10.0,0,8.0
5272,0,22.0,2.0,3.0,7.0,10.0,6.0,6.0,6.0,3.0,5.0,2.0,3.0,6.0,4.0,6.0,3.0,0,4.0
5273,0,22.0,2.0,3.0,4.0,10.0,10.0,3.0,10.0,2.0,5.0,6.0,8.0,7.0,4.0,6.0,6.0,0,4.0
5274,0,22.0,2.0,3.0,2.0,8.0,10.0,4.0,4.0,2.0,4.0,6.0,7.0,6.0,8.0,5.0,4.0,0,5.0
5275,0,22.0,2.0,3.0,7.0,9.0,8.0,10.0,7.0,7.0,7.0,6.0,6.0,5.0,8.0,6.0,5.0,0,6.0
5276,0,24.0,2.0,3.0,4.0,8.0,7.0,9.0,8.0,7.0,4.0,7.0,8.0,6.0,7.0,7.0,4.0,0,7.0
5277,0,24.0,2.0,3.0,5.0,8.0,9.0,8.0,8.0,7.0,5.0,8.0,8.0,8.0,8.0,8.0,8.0,0,8.0
5278,0,24.0,2.0,3.0,5.0,6.0,7.0,7.0,8.0,7.0,5.0,6.0,8.0,8.0,7.0,8.0,7.0,0,7.0
5279,0,24.0,2.0,3.0,5.0,10.0,9.0,9.0,8.0,9.0,7.0,7.0,9.0,9.0,8.0,9.0,7.0,0,8.0
5280,0,24.0,2.0,3.0,8.0,9.0,9.0,9.0,9.0,10.0,6.0,9.0,7.0,6.0,8.0,5.0,8.0,0,8.0
5281,0,24.0,2.0,3.0,9.0,8.0,7.0,8.0,8.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,8.0,1,9.0
5282,0,24.0,2.0,3.0,7.0,6.0,8.0,6.0,7.0,8.0,5.0,7.0,7.0,6.0,8.0,6.0,5.0,0,6.0
5283,0,24.0,2.0,3.0,7.0,6.0,5.0,5.0,5.0,5.0,4.0,7.0,8.0,7.0,8.0,7.0,7.0,0,6.0
5286,0,24.0,2.0,3.0,9.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,6.0,5.0,7.0,5.0,5.0,0,6.0
5287,0,24.0,2.0,3.0,5.0,6.0,7.0,8.0,5.0,5.0,5.0,9.0,8.0,7.0,7.0,6.0,6.0,0,7.0
5288,0,24.0,2.0,3.0,9.0,8.0,8.0,7.0,8.0,8.0,4.0,8.0,9.0,9.0,8.0,8.0,8.0,0,8.0
5290,0,24.0,2.0,3.0,9.0,6.0,7.0,7.0,7.0,7.0,8.0,2.0,4.0,4.0,2.0,5.0,2.0,0,3.0
5291,0,24.0,2.0,3.0,7.0,9.0,9.0,9.0,8.0,7.0,6.0,7.0,8.0,7.0,5.0,6.0,5.0,0,5.0
5292,0,24.0,2.0,3.0,6.0,7.0,8.0,9.0,8.0,5.0,4.0,7.0,6.0,6.0,7.0,6.0,5.0,0,6.0
5293,0,24.0,2.0,3.0,7.0,6.0,6.0,5.0,6.0,5.0,5.0,7.0,8.0,5.0,8.0,6.0,5.0,0,8.0
5297,0,27.0,2.0,3.0,7.0,6.0,7.0,6.0,6.0,5.0,6.0,9.0,7.0,9.0,4.0,9.0,6.0,0,7.0
5298,0,27.0,2.0,3.0,5.0,7.0,7.0,7.0,6.0,6.0,7.0,9.9,8.0,8.0,8.0,8.0,9.0,0,9.0
5301,0,27.0,2.0,3.0,7.0,9.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,0,6.0
5304,0,27.0,2.0,3.0,7.0,6.0,7.0,5.0,6.0,5.0,6.0,7.0,7.0,6.0,2.0,4.0,3.0,0,4.0
5307,0,27.0,2.0,3.0,4.0,6.0,7.0,4.0,7.0,4.0,4.0,6.0,6.0,6.0,4.0,5.0,5.0,0,6.0
5309,0,27.0,2.0,3.0,5.0,6.0,7.0,7.0,8.0,7.0,7.0,9.0,9.0,9.0,6.0,8.0,7.0,0,7.0
5312,0,27.0,4.0,9.0,2.0,6.0,6.0,0.0,3.0,0.0,0.0,7.0,8.0,9.0,5.0,5.0,5.0,0,6.0
5313,0,27.0,4.0,9.0,3.0,7.0,7.0,4.0,5.0,3.0,3.0,7.0,7.0,7.0,7.0,7.0,7.0,0,7.0
5314,0,27.0,4.0,9.0,4.0,8.0,7.0,4.0,4.0,3.0,3.0,6.0,7.0,7.0,7.0,7.0,5.0,0,6.0
5315,0,27.0,4.0,9.0,6.0,8.0,6.0,7.0,6.0,6.0,6.0,10.0,9.0,9.0,9.0,9.0,8.0,0,9.0
5317,0,27.0,4.0,9.0,6.0,8.0,10.0,7.0,7.0,5.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,0,8.0
5322,0,27.0,4.0,9.0,6.0,7.0,7.0,6.0,7.0,6.0,4.0,6.0,7.0,8.0,4.0,7.0,1.0,0,4.0
5323,0,27.0,4.0,9.0,4.0,5.0,7.0,5.0,5.0,6.0,4.0,8.0,8.0,8.0,7.0,6.0,5.0,0,6.0
5325,0,27.0,4.0,9.0,5.0,8.0,8.0,6.0,8.0,6.0,6.0,10.0,8.0,7.0,6.0,7.0,8.0,1,10.0
5326,0,27.0,4.0,9.0,7.0,6.0,7.0,5.0,5.0,4.0,4.0,6.0,8.0,8.0,7.0,7.0,6.0,0,6.0
5327,0,27.0,4.0,9.0,5.0,8.0,9.0,7.0,9.0,7.0,7.0,9.0,9.0,8.0,8.0,7.0,9.0,1,9.0
5328,0,27.0,4.0,9.0,5.0,7.0,7.0,0.0,4.0,0.0,4.0,7.0,7.0,9.0,7.0,8.0,8.0,0,6.0
5329,0,27.0,4.0,9.0,5.0,7.0,6.0,2.0,2.0,2.0,3.0,8.0,8.0,7.0,5.0,4.0,4.0,0,8.0
5330,0,26.0,4.0,8.0,6.0,7.0,8.0,6.0,8.0,6.0,6.0,7.0,9.0,9.0,5.0,10.0,7.0,0,7.0
5331,0,26.0,4.0,8.0,6.0,8.0,7.0,7.0,7.0,6.0,6.0,8.0,8.0,8.0,7.0,8.0,8.0,0,8.0
5332,0,26.0,4.0,8.0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,8.0,7.0,7.0,8.0,6.0,0,7.0
5333,0,26.0,4.0,8.0,6.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,9.0,5.0,10.0,7.0,0,7.0
5335,0,26.0,4.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,7.0,8.0,8.0,8.0,7.0,1,8.0
5336,0,26.0,4.0,8.0,7.0,8.0,8.0,7.0,7.0,8.0,8.0,7.0,7.0,8.0,7.0,8.0,6.0,0,6.0
5337,0,26.0,4.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,9.0,6.0,8.0,7.0,9.0,7.0,0,6.0
5338,0,26.0,4.0,8.0,7.0,8.0,7.0,8.0,7.0,6.0,7.0,8.0,8.0,10.0,6.0,10.0,3.0,0,5.0
5339,0,26.0,4.0,8.0,7.0,7.0,8.0,7.0,7.0,6.0,7.0,7.0,9.0,10.0,8.0,10.0,9.0,0,7.0
5340,0,26.0,4.0,8.0,7.0,7.0,7.0,7.0,7.0,8.0,7.0,6.0,6.0,7.0,3.0,7.0,7.0,0,3.0
5341,0,26.0,4.0,8.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,9.0,8.0,8.0,6.0,7.0,6.0,0,7.0
5342,0,26.0,4.0,8.0,9.0,7.0,8.0,7.0,7.0,7.0,8.0,9.0,9.0,10.0,9.0,10.0,8.0,0,9.0
5343,0,26.0,4.0,8.0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,5.0,6.0,4.0,5.0,6.0,0,7.0
5344,0,26.0,4.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,5.0,7.0,8.0,7.0,9.0,6.0,0,6.0
5345,0,26.0,4.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1,10.0
5346,0,26.0,4.0,8.0,7.0,8.0,8.0,7.0,7.0,6.0,7.0,7.0,8.0,9.0,7.0,9.0,0.0,0,6.0
5347,0,26.0,4.0,8.0,7.0,7.0,7.0,6.0,7.0,6.0,6.0,6.0,7.0,8.0,6.0,7.0,4.0,0,6.0
5350,0,26.0,2.0,6.0,6.0,5.0,5.0,6.0,6.0,3.0,3.0,7.0,6.0,8.0,6.0,8.0,6.0,0,7.0
5354,0,26.0,2.0,6.0,8.0,9.0,7.0,8.0,7.0,8.0,9.0,5.0,8.0,8.0,6.0,6.0,7.0,0,6.0
5361,0,26.0,2.0,6.0,7.0,5.0,5.0,5.0,6.0,1.0,2.0,5.0,7.0,5.0,5.0,4.0,3.0,0,5.0
5366,0,24.0,6.0,3.0,4.0,4.0,5.0,2.0,6.0,2.0,3.0,9.0,10.0,9.0,8.0,9.0,6.0,0,8.0
5367,0,24.0,6.0,3.0,5.0,6.0,6.0,5.0,5.0,5.0,6.0,6.0,8.0,8.0,7.0,7.0,7.0,0,7.0
5368,0,24.0,6.0,3.0,4.0,4.0,5.0,5.0,6.0,3.0,4.0,4.0,6.0,6.0,5.0,5.0,4.0,0,5.0
5369,0,24.0,6.0,3.0,6.0,8.0,7.0,7.0,8.0,5.0,8.0,9.0,8.0,8.0,6.0,7.0,7.0,1,7.0
5370,0,24.0,6.0,3.0,7.0,8.0,7.0,6.0,7.0,6.0,7.0,2.0,7.0,7.0,5.0,6.0,5.0,0,6.0
5371,0,24.0,6.0,3.0,6.0,7.0,6.0,7.0,7.0,7.0,7.0,6.0,7.0,8.0,6.0,9.0,6.0,0,6.0
5372,0,24.0,6.0,3.0,7.0,6.0,6.0,7.0,7.0,6.0,8.0,4.0,9.0,7.0,5.0,7.0,4.0,0,4.0
5373,0,24.0,6.0,3.0,8.0,8.0,7.0,7.0,8.0,6.0,8.0,7.0,9.0,9.0,8.0,7.0,7.0,0,6.0
5374,0,24.0,6.0,3.0,6.0,7.0,7.0,7.0,6.0,6.0,6.0,7.0,10.0,10.0,8.0,5.0,4.0,1,5.0
5376,0,24.0,6.0,3.0,8.0,7.0,6.0,6.0,6.0,7.0,9.0,7.0,7.0,8.0,2.0,5.0,7.0,1,7.0
5379,0,24.0,6.0,3.0,6.0,7.0,7.0,5.0,6.0,5.0,7.0,6.0,6.0,5.0,5.0,4.0,5.0,0,6.0
5380,0,24.0,6.0,3.0,9.0,5.0,6.0,6.0,5.0,3.0,6.0,4.0,9.0,9.0,7.0,8.0,5.0,1,6.0
5381,0,24.0,6.0,3.0,5.0,6.0,7.0,5.0,7.0,4.0,5.0,5.0,9.0,7.0,5.0,5.0,5.0,0,5.0
5382,0,24.0,6.0,3.0,7.0,6.0,5.0,5.0,5.0,5.0,7.0,8.0,8.0,8.0,8.0,7.0,8.0,0,5.0
5383,0,24.0,6.0,3.0,6.0,7.0,7.0,6.0,6.0,5.0,7.0,5.0,8.0,5.0,4.0,7.0,4.0,0,6.0
5384,1,34.0,2.0,1.0,7.0,8.0,9.0,7.0,7.0,1.0,7.0,4.0,3.0,6.0,3.0,6.0,1.0,0,5.0
5386,1,34.0,2.0,1.0,10.0,10.0,10.0,8.0,9.0,8.0,10.0,3.0,5.0,5.0,5.0,5.0,5.0,1,5.0
5387,1,34.0,2.0,1.0,9.0,9.0,10.0,9.0,10.0,9.0,8.0,6.0,9.0,9.0,8.0,9.0,7.0,0,8.0
5389,1,34.0,2.0,1.0,10.0,9.0,7.0,8.0,8.0,7.0,8.0,4.0,7.0,8.0,5.0,5.0,1.0,0,5.0
5390,1,34.0,2.0,1.0,4.0,9.0,7.0,4.0,3.0,1.0,5.0,4.0,1.0,5.0,4.0,4.0,5.0,0,3.0
5391,1,34.0,2.0,1.0,7.0,7.0,8.0,8.0,9.0,8.0,7.5,8.0,10.0,10.0,7.0,10.0,6.0,0,4.0
5393,1,34.0,2.0,1.0,10.0,10.0,10.0,9.0,8.0,8.0,9.0,4.0,9.0,9.0,4.0,9.0,6.0,0,8.0
5395,1,34.0,2.0,1.0,6.0,10.0,6.0,6.0,6.0,4.0,5.0,6.0,6.0,7.0,6.0,6.0,5.0,0,6.0
5397,1,34.0,2.0,1.0,10.0,9.0,9.0,10.0,9.0,9.0,9.7,1.0,10.0,4.0,6.0,6.0,4.0,0,5.0
5398,1,34.0,2.0,1.0,7.0,8.0,6.0,7.0,7.0,4.0,7.0,4.0,8.0,7.0,9.0,8.0,7.0,0,4.0
5400,1,34.0,2.0,1.0,7.0,8.0,9.0,5.0,5.0,5.0,6.0,2.0,6.0,6.0,0.0,3.0,0.0,0,0.0
5401,1,34.0,2.0,1.0,7.0,9.0,9.0,5.0,10.0,7.0,7.0,6.0,7.0,8.0,6.0,8.0,6.0,0,6.0
5403,1,34.0,2.0,1.0,9.0,10.0,9.0,8.0,9.0,6.0,8.0,4.0,4.0,5.0,2.0,6.0,2.0,0,3.0
5404,1,30.0,2.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,4.0,6.0,8.0,8.0,8.0,0,5.0
5406,1,30.0,2.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,7.0,7.0,7.0,5.0,1,5.0
5407,1,30.0,2.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,6.0,8.0,8.0,8.0,6.0,0,6.0
5408,1,30.0,2.0,1.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,6.0,10.0,10.0,8.0,8.0,3.0,0,4.0
5409,1,30.0,2.0,1.0,8.0,8.0,7.0,7.0,7.0,8.0,8.0,7.0,8.0,9.0,7.0,9.0,3.0,0,6.0
5411,1,30.0,2.0,1.0,5.0,8.0,7.0,6.0,6.0,6.0,6.0,7.0,6.0,7.0,6.0,7.0,3.0,0,4.0
5412,1,30.0,2.0,1.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,4.0,7.0,9.0,7.0,8.0,8.0,1,8.0
5413,1,30.0,2.0,1.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,5.0,8.0,8.0,6.0,6.0,5.0,0,6.0
5414,1,30.0,2.0,1.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1,7.0
5415,1,30.0,2.0,1.0,6.0,8.0,7.0,6.0,6.0,6.0,6.0,6.0,8.0,8.0,7.0,5.0,8.0,0,7.0
5417,1,30.0,2.0,1.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,4.0,10.0,10.0,10.0,7.0,10.0,1,7.0
5418,1,30.0,2.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,5.0,8.0,9.0,8.0,8.0,7.0,0,5.0
5420,1,30.0,2.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,7.0,7.0,4.0,5.0,3.0,0,3.0
5421,1,30.0,2.0,1.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,6.0,8.0,7.0,7.0,7.0,6.0,0,6.0
5423,1,30.0,2.0,1.0,6.0,8.0,8.0,7.0,7.0,7.0,7.0,5.0,6.0,6.0,5.0,5.0,5.0,0,6.0
5424,1,23.0,4.0,5.0,6.0,7.0,7.0,6.0,5.0,5.0,7.0,4.0,10.0,8.0,8.0,8.0,4.0,0,6.0
5426,1,23.0,4.0,5.0,4.0,7.0,7.0,6.0,8.0,4.0,5.0,7.0,7.0,7.0,6.0,6.0,5.0,0,6.0
5427,1,23.0,4.0,5.0,6.0,7.0,7.0,6.0,8.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,0,5.0
5428,1,23.0,4.0,5.0,5.0,8.0,7.0,7.0,6.0,7.0,7.0,4.0,10.0,10.0,6.0,10.0,1.0,0,4.0
5429,1,23.0,4.0,5.0,7.0,7.0,8.0,7.0,7.0,8.0,8.0,5.0,10.0,10.0,6.0,10.0,0.0,0,7.0
5430,1,23.0,4.0,5.0,2.0,4.0,4.0,3.0,2.0,1.0,3.0,6.0,10.0,9.0,7.0,6.0,5.0,0,6.0
5431,1,23.0,4.0,5.0,6.0,8.0,9.0,7.0,7.0,4.0,7.0,9.0,9.0,10.0,8.0,7.0,6.0,1,6.0
5433,1,23.0,4.0,5.0,7.0,8.0,8.0,8.0,7.0,8.0,8.0,4.0,8.0,8.0,5.0,5.0,4.0,0,4.0
5434,1,23.0,4.0,5.0,7.0,7.0,6.0,6.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,0,7.0
5435,1,23.0,4.0,5.0,8.0,8.0,7.0,7.0,7.0,8.0,8.0,6.0,8.0,8.0,7.0,7.0,8.0,1,7.0
5437,1,23.0,4.0,5.0,7.0,7.0,8.0,8.0,8.0,7.0,8.0,1.0,10.0,4.0,3.0,5.0,2.0,0,4.0
5438,1,23.0,4.0,5.0,6.0,8.0,8.0,7.0,8.0,7.0,7.0,5.0,6.0,7.0,7.0,8.0,7.0,0,5.0
5440,1,23.0,4.0,5.0,6.0,7.0,7.0,7.0,7.0,5.0,6.0,4.0,8.0,7.0,4.0,4.0,3.0,0,3.0
5441,1,23.0,4.0,5.0,7.0,8.0,7.0,7.0,8.0,6.0,7.0,6.0,7.0,7.0,7.0,7.0,6.0,0,6.0
5442,1,23.0,4.0,5.0,7.0,6.0,8.0,6.0,8.0,6.0,7.0,6.0,5.0,5.0,6.0,6.0,3.0,0,3.0
5443,1,23.0,4.0,5.0,4.0,6.0,6.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,6.0,3.0,0,4.0
5444,1,27.0,3.0,8.0,8.0,9.0,8.0,9.0,8.0,8.0,8.0,6.0,10.0,8.0,8.0,8.0,4.0,0,6.0
5445,1,27.0,3.0,8.0,6.0,7.0,7.0,9.0,8.0,7.0,6.0,5.0,6.0,7.0,6.0,7.0,0.0,0,5.0
5446,1,27.0,3.0,8.0,3.0,9.0,8.0,6.0,8.0,6.0,4.0,5.0,8.0,7.0,6.0,7.0,5.0,0,7.0
5447,1,27.0,3.0,8.0,8.0,7.0,8.0,10.0,8.0,9.0,8.0,9.0,9.0,9.0,9.0,7.0,7.0,1,7.0
5448,1,27.0,3.0,8.0,7.0,9.0,9.0,9.0,9.0,7.0,7.0,6.0,8.0,8.0,10.0,9.0,6.0,1,8.0
5449,1,27.0,3.0,8.0,8.0,8.0,10.0,6.0,10.0,8.0,8.0,6.0,7.0,8.0,8.0,6.0,5.0,0,6.0
5450,1,27.0,3.0,8.0,3.0,8.0,6.0,5.0,8.0,5.0,3.0,7.0,10.0,9.0,7.0,7.0,5.0,0,7.0
5451,1,27.0,3.0,8.0,6.0,8.0,8.0,10.0,8.0,8.0,7.0,9.0,8.0,9.0,9.0,8.0,7.0,0,5.0
5452,1,27.0,3.0,8.0,9.0,8.0,9.0,8.0,9.0,6.0,8.0,5.0,6.0,8.0,7.0,8.0,6.0,0,5.0
5453,1,27.0,3.0,8.0,6.0,9.0,9.0,8.0,9.0,7.0,7.0,5.0,8.0,6.0,6.0,5.0,7.0,0,6.0
